sentence_id,article_id,publisher,sentence_text,gpt_tone,gpt_type,gpt_focus,type,tone,focus
06a62584f497a151c99eb5fc11faa86f,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Palestinians inspect a damaged car after an Israeli airstrike in the West Bank city of Tubas on Thursday....Alaa Badarneh/EPA, via ShutterstockSept. 5, 2024Five Palestinians were killed by an Israeli airstrike on their vehicles early Thursday, Palestinian news media said, as one of the longest and most destructive recent Israeli military raids in the occupied West Bank stretched into a ninth day across several cities.",negative,fact,neither,fact,negative,neither
db2eaa8c6b01b23787bdf8b457648b8d,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Wafa, the Palestinian Authority’s official news agency, reported the deaths, in the town of Far’a.",neutral,fact,neither,fact,neutral,neither
1830dae78ff09d3c17b6b84963937930,3b97f4847a2883a57032efc57b4bd16d,nytimes,"They added to the toll of an already devastating military offensive, with at least 39 people killed in the raids and 145 others injured, according to the Palestinian Health Ministry.",negative,fact,neither,fact,negative,neither
14a406221f344b0aa426fddab885bd0c,3b97f4847a2883a57032efc57b4bd16d,nytimes,The Israeli military said the strike in Far’a targeted armed fighters who hurled explosives and shot at security forces.,neutral,fact,neither,fact,neutral,neither
cb65907e04ce780ce308ad33188e893e,3b97f4847a2883a57032efc57b4bd16d,nytimes,It has described the raids as an effort to crack down on Palestinian armed groups and combat rising attacks against Israelis.,neutral,fact,neither,fact,neutral,neither
f088c1d847ac062e76eed2bd5d2a5834,3b97f4847a2883a57032efc57b4bd16d,nytimes,Such raids have become a near-daily reality for the nearly three million Palestinians who live under Israeli occupation in the West Bank.,negative,fact,neither,fact,negative,neither
9c4a7f2580557698d9f57bf46dd4c173,3b97f4847a2883a57032efc57b4bd16d,nytimes,"More than 600 Palestinians have been killed there since the Hamas-led attack on Israel last October, both in military strikes and at the hands of extremist Jewish settlers, according to the United Nations.",negative,fact,neither,fact,negative,neither
aed730d48cd5953cd378209f4e50af92,3b97f4847a2883a57032efc57b4bd16d,nytimes,Palestinian armed groups have claimed some of those killed in the ongoing Israeli raids as members.,neutral,fact,neither,fact,neutral,neither
79415f65ac6f87c359be8059ff17e0ca,3b97f4847a2883a57032efc57b4bd16d,nytimes,"None claimed those killed in Far’a as members, and in a statement Hamas referred to them as “residents.",neutral,quote,neither,fact,neutral,neither
153c1ea65353377a80bc13a66293cd7e,3b97f4847a2883a57032efc57b4bd16d,nytimes,”,neutral,quote,neither,other,neutral,neither
a95903d5ec3d5f53478366218fdc12d4,3b97f4847a2883a57032efc57b4bd16d,nytimes,"The nine days of military raids have taken an exceptional toll on Palestinians in several towns and cities, especially Jenin and Tulkarm, where many residents have trped in their homes for days, saying that Israeli forces are operating outside their doors with armored vehicles.",negative,fact,neither,fact,negative,neither
722856f3aa94b492f7bf49993e5002fd,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Bulldozers have ripped up entire streets — in what the Israeli military calls an effort to unearth improvised explosives planted by armed groups — and snipers have taken up positions on rooftops and inside homes, residents have said.",negative,fact,neither,fact,negative,neither
08230e92c6252a428cd636b22adbcdfd,3b97f4847a2883a57032efc57b4bd16d,nytimes,"For five days, Kafah Abu Sarur, 49, and his family could not leave their home in the eastern part of Jenin as Israeli forces were spread through the streets.",negative,fact,neither,fact,neutral,neither
6b3fd4e5d1e2760fe6c83dbc0005c689,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Their neighborhood has been raided before, including six months ago when Israeli soldiers stormed into their home and ransacked it, he said.",negative,fact,neither,fact,negative,neither
02d9a6f98b0eab7abf0c98ffcd2a56b2,3b97f4847a2883a57032efc57b4bd16d,nytimes,"“But this is the first time we see this kind of brutality,” said Mr. Abu Sarur, a father of seven, in an interview Thursday.",negative,quote,neither,quote,negative,neither
5bf2ba61b32c9aee5f6c029ea5574b39,3b97f4847a2883a57032efc57b4bd16d,nytimes,“There is no humanity.,negative,quote,neither,quote,negative,neither
f7f13a5645bfe7b339fe349b508a9d75,3b97f4847a2883a57032efc57b4bd16d,nytimes,"They uprooted the trees, broke the buildings.",negative,quote,neither,quote,negative,neither
646f30e1b08e7d11f7e26ee820c706ea,3b97f4847a2883a57032efc57b4bd16d,nytimes,"The sewer mains meters under the ground, they ripped them up.",negative,quote,neither,quote,negative,neither
c4339ed078f641470c03660b4881ad59,3b97f4847a2883a57032efc57b4bd16d,nytimes,"The electricity, the water — they didn’t leave anything untouched.",negative,quote,neither,quote,negative,neither
1e25c025293e839cbe8ce4dd992da1fc,3b97f4847a2883a57032efc57b4bd16d,nytimes,"”A few days ago, he said, Israeli forces withdrew to the outskirts of their neighborhood.",neutral,quote,neither,fact,neutral,neither
7178599bd9bf868ea109f51fd78ab85b,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Mr. Abu Sarur ventured outside to get food and water for his family, his brother’s family and his parents, all of whom live in the same building.",negative,fact,neither,fact,neutral,neither
f03c59a45650c8d8354d77ae528d5324,3b97f4847a2883a57032efc57b4bd16d,nytimes,He found that the shops had been destroyed.,negative,fact,neither,fact,negative,neither
fbfc394598477be3a1fed53b90a03d93,3b97f4847a2883a57032efc57b4bd16d,nytimes,"With the roads impassable for vehicles, he saw volunteers bringing bread and other food into the neighborhood on foot.",negative,fact,neither,fact,neutral,neither
7f4c9a8d5a10b57f7fd73f0e75946a37,3b97f4847a2883a57032efc57b4bd16d,nytimes,"The Israeli military remains in other parts of the city, he said, including the neighborhood known as Jenin camp, which originated as a refugee camp for Palestinians who fled there after the creation of Israel in 1948 and is now a regular target of Israel’s military raids.",negative,fact,neither,fact,neutral,neither
b54d271087e2a845d2dcd52619abe10b,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Mr. Abu Sarur said his family was terrified that Israeli soldiers would return, and they all stay fully dressed at night in case troops storm in.",negative,fact,neither,fact,neutral,neither
a0febcdc9b25c8c5aee747d97c849695,3b97f4847a2883a57032efc57b4bd16d,nytimes,"Israeli soldiers entered Tulkarm again Thursday after briefly withdrawing from it hours earlier, said Faisal Salameh, head of the services committee in Tulkarm camp, a neighborhood of the city.",neutral,fact,neither,fact,neutral,neither
330e448fb949cf020de1e58484c3aa01,3b97f4847a2883a57032efc57b4bd16d,nytimes,"For residents who had been trped in their homes for days, it was not enough time for them to step out to get provisions or check on loved ones.",negative,fact,neither,fact,negative,neither
a017db914fbd614490f8d2b769329e09,3b97f4847a2883a57032efc57b4bd16d,nytimes,"“No one had a chance to get anything done,” Mr. Salameh said.",negative,quote,neither,quote,neutral,neither
a79842c5182b8d6997a4e077518c0851,3b97f4847a2883a57032efc57b4bd16d,nytimes,“The occupation left but returned quickly.,negative,quote,neither,quote,neutral,neither
14b1cbc3dda8c9d1c9587f6d26f593f8,3b97f4847a2883a57032efc57b4bd16d,nytimes,”Rawan Sheikh Ahmad contributed reporting.SKIP ADVERTISEMENT,neutral,quote,neither,fact,neutral,neither
02fcc9f4926d53c672944b93565b6379,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"Sen. JD Vance (R-OH) sat down with Turning Point Action for a Gen-Z town hall in High Point, North Carolina, on Thursday, where he warned students that they “have more to lose than anybody” if Vice President Kamala Harris wins the 2024 election, because “the consequences are going to fall hardest on the people in this room.”",neutral,quote,republican,fact,neutral,republican
08a31a3be2317726b8c577f53f08c0ad,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"Vance, former President Donald Trump’s running mate, touched upon the issues of foreign policy, illegal immigration, and unaffordable housing, and explained the ways in which they affect young people.",neutral,fact,republican,fact,neutral,republican
6b69ae345f1721ea2d909c727fc75ba2,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“Younger voters have the most to lose or the most to gain from getting this election either right or wrong,” Vance told students, adding that Harris “doesn’t have strong or sincere views about what she actually wants to do.”",neutral,quote,republican,quote,neutral,democrat
3bb9d30b11dc2766ca1e9f6ffc7d3eca,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"Watch Below: Vance went on to explain that while he has “a lot” of policy disagreements with “a person like Barack Obama,” the one thing former Obama had that Harris doesn’t is “he actually has beliefs and thoughts in his head for how he wants to govern the United States of America.”",neutral,quote,republican,fact,negative,democrat
4f7cdaf24119e78c718aee7fa0325ace,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“I don’t think you can say this about Kamala Harris,” Vance said, adding that when someone doesn’t have clear beliefs or thoughts about how they want to govern, they become “an empty vessel for whatever the prevailing ideas that are governing in Washington, DC, are.",negative,quote,democrat,quote,negative,democrat
969f5df319d7b4fa71ae986864f909ec,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,”,neutral,quote,neither,other,neutral,neither
ff63a947e72f77acd87864ecb8e644a6,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"By subscribing, you agree to our terms of use & privacy policy.",neutral,other,neither,other,neutral,neither
556c5251340f11ab05e257469046805f,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,You will receive email marketing messages from Breitbart News Network to the email you provide.,neutral,other,neither,other,neutral,neither
17047da860a546136c3d79a7cdea8a6c,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,You may unsubscribe at any time.,neutral,other,neither,other,neutral,neither
e30aee808c19f4586f60954437655845,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"And those prevailing ideas running through Washington, DC, include the notion “that we should use our young people as cannon fodder for foreign military misadventures,” he said.",negative,quote,democrat,quote,negative,neither
244069e579626e09820d1eabd86cc9bd,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“I think you guys have a lot to lose, because we are on the precipice of many broad regional wars, potentially even a world war,” Vance continued.",negative,quote,neither,quote,negative,neither
39dfb5c62ce13d6f6077651421b1ac5d,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,“Do you want a person like Kamala Harris negotiating in private rooms with people like Vladimir Putin and Xi Jinping?,neutral,quote,both,quote,neutral,democrat
24c9ca7d0ba5e7a11f8416204bcf03ab,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,Or do you want a guy like Donald Trump actually sticking up for the United States of America?”,neutral,quote,republican,quote,neutral,republican
33b4711cfab3ed2f20b5d58b59d40b9a,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“I think the answer to that question is obvious,” Vance asserted.",neutral,quote,republican,quote,neutral,republican
6782842f72b5f3328ccf8566ca254092,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"Trump’s running mate added that another “prevailing idea in Washington, DC, is that we should let in millions upon millions of illegal immigrants, who compete against young Americans for important jobs, who undercut the wages of American workers.”",negative,quote,democrat,fact,neutral,republican
1f1cd71cf81fc5f18c9d1e5b604c89ae,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,“Why are homes unaffordable in the United States of America right now?,neutral,quote,neither,quote,neutral,neither
4f2acd5b2337eb758234d43f8aea50c6,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,Why have housing prices gone up by 45 percent in the state of North Carolina?”,neutral,quote,neither,quote,neutral,neither
f899bdacb2c090c304c4dd2c819acb4d,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,Vance asked.,neutral,quote,neither,fact,neutral,republican
4216e1dede318dc95fee627cf6d72597,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“The answer is that — one, we’re not building enough homes.”",neutral,quote,neither,quote,neutral,neither
85ae610aa7a99e222f4ad8b07cd2f7cf,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,“If you look at Donald Trump’s regulatory policies vs.,neutral,quote,both,quote,neutral,republican
52466405c6c7b07b0583c3695ff3b43a,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"Kamala Harris’s regulatory policies — yes, if Donald Trump is president, we will build far more homes than we would if Kamala Harris is the president,” Vance elaborated.",neutral,quote,republican,quote,neutral,both
ccaf8e1986e7df9f679a05a52d1c37dd,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"Moreover, the illegal immigration issue and housing issue are connected, the senator explained.",neutral,fact,neither,fact,neutral,republican
8fb710e85df005a20e223ef54bf46ecb,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“It’s important to recognize that no matter how many homes you build, if you allow an unlimited wave of illegal immigrants to come into the United States of America, those people are going to end up owning the houses or living in the houses that ought by right go to American citizens,” Vance said.",neutral,quote,republican,quote,negative,republican
bc08cd0561702c3c85f45eb6b674b210,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“When you let in way too many illegal immigrants, the price of housing shoots through the roof,” he added.",negative,quote,republican,quote,negative,republican
a7ada50c4c040241323c4c099006d561,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,Vance then implored students to consider the following questions: “Do I want to have a job where I earn a good day’s wage for a good day’s work?” and “Do I want to raise a family in an environment — or just build a life in an environment — where I can afford to buy a home?”,neutral,quote,neither,quote,positive,republican
2bb679f3219f37c86afc63a0ee89aa89,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“Because if so, you’ve got to vote for Donald Trump,” Vance declared.",positive,quote,republican,quote,neutral,republican
08f38c4f6c3e23e15761dd1bd06069c0,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“Kamala Harris’s policies are going to produce more war, more poverty, higher housing prices, and lower wages for American workers,” Vance warned.",negative,quote,democrat,quote,negative,both
463933b4e07670f39a083aa72df5d5b8,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“You guys have more to lose than anybody,” Trump’s running mate said.",negative,quote,republican,quote,neutral,republican
f24bcae19b1e30c6d87126c6d0ad364d,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"“If we let the American Dream dispear in the United States of America, the consequences are going to fall hardest on the people in this room.”",negative,quote,republican,quote,negative,neither
5060b2a125ca302167499d6e184d75f1,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,Alana Mastrangelo is a reporter for Breitbart News.,neutral,fact,neither,fact,neutral,neither
139657696471739365d7b036ab3d9976,407fb1a06116bb8a8fdf5c70c1b5466e,breitbart,"You can follow her on Facebook and X at @ARmastrangelo, and on Instagram.",neutral,fact,neither,fact,neutral,neither
4e610db570bd9d4e83119b9581d26270,4342d1a27ac318aadda2e196703a1708,washingtonpost,"With less than three hours left in his presidency, Richard M. Nixon took the stage of the White House East Room to deliver his farewell speech 50 years ago Friday and tearfully showed a vulnerable side that few had seen him show in public before.",neutral,fact,republican,fact,neutral,republican
6d0ab4403be86775b4cb9bae45d4171f,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“I think it was the first time that people really saw Richard Nixon, the man,” said Stephen Bull, who served as Nixon’s staff assistant at the time.",neutral,quote,republican,quote,neutral,republican
0b64ff23fff2221cb6bfdefd3f74b717,4342d1a27ac318aadda2e196703a1708,washingtonpost,"The night before, on Aug. 8, 1974, Nixon had gone on TV and announced to the nation that he would be resigning as president in the wake of the Watergate scandal, effective noon the next day.",neutral,fact,republican,fact,neutral,republican
bcbddbc692d1d1f7312cd085e0a1be22,4342d1a27ac318aadda2e196703a1708,washingtonpost,"He couldn’t sleep, and when he looked at his watch, it said 4 a.m.",neutral,fact,republican,fact,neutral,neither
1bb72a1caa5f4286cf5d2141891d7e91,4342d1a27ac318aadda2e196703a1708,washingtonpost,"So he walked into the kitchen to get a glass of milk and was startled to see a White House steward making coffee, Nixon recalled in his book, “In the Arena: A Memoir of Victory, Defeat and Renewal.",neutral,quote,republican,fact,neutral,republican
0c4644ecc4a5996c38fe8843ff0208eb,4342d1a27ac318aadda2e196703a1708,washingtonpost,”,neutral,quote,neither,other,neutral,neither
19a388fa6619c0da00bb9ba3afef1e74,4342d1a27ac318aadda2e196703a1708,washingtonpost,The president asked him what he was doing there so early.,neutral,fact,republican,fact,neutral,neither
f7fd118e65fa31e7658f39566377b0d3,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“It isn’t early, Mr. President.",neutral,quote,republican,quote,neutral,neither
141fb428b8476cba88da65086317f6e6,4342d1a27ac318aadda2e196703a1708,washingtonpost,"It’s almost six o’clock,” the steward replied.",neutral,quote,republican,quote,neutral,neither
e6608d5705a81a80af3a898a38b73425,4342d1a27ac318aadda2e196703a1708,washingtonpost,“,neutral,quote,neither,other,neutral,neither
89bf2509e8e9e700417910409c36e50a,4342d1a27ac318aadda2e196703a1708,washingtonpost,My watch had stopped.,neutral,fact,republican,quote,neutral,neither
e11143cb774e44f981850506f562299b,4342d1a27ac318aadda2e196703a1708,washingtonpost,"After three years the battery had run down,” Nixon wrote — an t methor for his presidency.",neutral,quote,republican,fact,neutral,republican
a6c4e9e5d96cdd965cd140e0f3c68499,4342d1a27ac318aadda2e196703a1708,washingtonpost,"As he worked on the farewell address he would deliver to his Cabinet and staff that Friday morning, there was a knock on the door.",neutral,fact,republican,fact,neutral,neither
ba85d1fd4756818848941e106bc5426d,4342d1a27ac318aadda2e196703a1708,washingtonpost,"It was his chief of staff, Alexander Haig, presenting him with a one-sentence letter, addressed to Secretary of State Henry Kissinger.",neutral,fact,republican,fact,neutral,republican
f5df501a16a6cc6d0a45cd2ee231b505,4342d1a27ac318aadda2e196703a1708,washingtonpost,The letter read: “I hereby resign the Office of President of the United States.,neutral,quote,republican,fact,neutral,neither
3a80994ac7dd32e90f139837034856a9,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”Nixon’s mind flashed back to one of his first days in the Oval Office in 1953, as vice president to Dwight D. Eisenhower, who was about to sign some letters and documents.",neutral,quote,republican,fact,neutral,republican
6c67208cb040be6b0631a29370c1e452,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“He looked up at me with a twinkle in his eye and said, ‘Dammit, Dick, I wish my name weren’t so long!’”",neutral,quote,republican,quote,neutral,neither
aa7bd8570d37f0b424f675a12253343e,4342d1a27ac318aadda2e196703a1708,washingtonpost,Nixon recalled in his memoir.,neutral,quote,republican,fact,neutral,republican
302ac8af54624c0dc910e94d121f337c,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“Mercifully, my name is short.",neutral,quote,republican,quote,neutral,neither
1a398a3c59b201784f9539f426708e32,4342d1a27ac318aadda2e196703a1708,washingtonpost,I signed the letter.,neutral,fact,republican,quote,neutral,neither
21e7eb5daa28a016424c182bc229eec8,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”Shortly after , Nixon, 61, walked into the East Room for his farewell address, accompanied by wife Pat Nixon; older daughter Tricia Nixon Cox and her husband, Edward Cox; and younger daughter Julie Eisenhower and her husband, David Eisenhower (the grandson of President Eisenhower).",neutral,quote,republican,fact,neutral,republican
cf6030eb547519b38cd09521d582f7b5,4342d1a27ac318aadda2e196703a1708,washingtonpost,"A band played “Hail to the Chief,” and hundreds of White House staffers and Cabinet members greeted Nixon with a three-minute standing ovation.",neutral,fact,republican,fact,neutral,republican
64eae11ad33cfdc01f975d8302cc353b,4342d1a27ac318aadda2e196703a1708,washingtonpost,"The smiling president clasped his wife’s hand, pointed to someone in the crowd, clenched his fists a couple of times, and held two thumbs up before beginning his remarks.",neutral,fact,republican,fact,positive,neither
4fbf6e865ecabe39246413b8b15ea08e,4342d1a27ac318aadda2e196703a1708,washingtonpost,"Nixon was a famously reserved leader, “an introvert in the extroverted calling of the politician,” as New York Times columnist Tom Wicker once observed.",neutral,fact,republican,fact,neutral,republican
ed8010e7765392a95cc17f37251a36bb,4342d1a27ac318aadda2e196703a1708,washingtonpost,"But in his farewell speech, he let his emotions out.",neutral,fact,republican,fact,neutral,neither
0cc7ab1a27cb98241109ff3e3f8f00e1,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“I recall speaking from the heart,” Nixon said in a 1983 interview with former White House aide Frank Gannon.",neutral,quote,republican,quote,neutral,republican
be0b17abd8243b92041ed8a45d500c79,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“Tricia later, in her diary, which she let me see, wrote that for the first time she was glad people were able to see Daddy as he really was.",neutral,quote,republican,quote,neutral,neither
977d88257b5f8d25d589f97289fe1e19,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”Shoulders hunched and eyes moist with tears, Nixon leavened his sad remarks with gallows humor.",neutral,quote,republican,fact,neutral,republican
fb0989a9e9afb2758b1748df96ea1905,4342d1a27ac318aadda2e196703a1708,washingtonpost,"He made light of his debt to the Internal Revenue Service after it disallowed a $576,000 deduction for donating his vice-presidential pers to the National Archives.",neutral,fact,republican,fact,neutral,neither
8263564a4fb695b821ec0f2e368afac5,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“I only wish that I were a wealthy man,” he said.",neutral,quote,republican,quote,neutral,neither
5f3fdc65f0b2204e8117737bc8ab1d4b,4342d1a27ac318aadda2e196703a1708,washingtonpost,“At the present time I've got to find a way to pay my taxes.”,neutral,quote,republican,quote,neutral,neither
0f91a6cc72b64f426599e2456332320d,4342d1a27ac318aadda2e196703a1708,washingtonpost,He chuckled as the audience laughed along with him.,neutral,fact,republican,fact,positive,neither
626cba4df0ba1351c27319b5b803fa54,4342d1a27ac318aadda2e196703a1708,washingtonpost,"He recalled that his father was what people would call a “a little man, common man.",neutral,quote,republican,fact,neutral,neither
2d792ea6992f7f9ce08b70991e76ac42,4342d1a27ac318aadda2e196703a1708,washingtonpost,…,neutral,other,neither,other,neutral,neither
b15b372fd48206f9ece7f41c7bf86d76,4342d1a27ac318aadda2e196703a1708,washingtonpost,"He was a streetcar motorman first and then he was a farmer and then he had a lemon ranch — it was the poorest lemon ranch in California, I can assure you.",neutral,quote,republican,quote,neutral,neither
6d8d04896f287b0deb67d9b650957a67,4342d1a27ac318aadda2e196703a1708,washingtonpost,He sold it before they found oil on it.”,neutral,quote,republican,quote,neutral,neither
fd9dd73b44a04aefe73f0e00c4ed8a45,4342d1a27ac318aadda2e196703a1708,washingtonpost,The crowd laughed again.,neutral,fact,republican,fact,positive,neither
a2aacb351d4f6d55464f187045202412,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“And then he was a grocer,” Nixon continued.",neutral,quote,republican,quote,neutral,neither
b50abfa4d6f60f0fd6ada03af99dad94,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“But he was a great man, because he did his job, and every job counts up to the hilt regardless of what hpens.",neutral,quote,republican,quote,neutral,neither
27ddf4d43969b1075455f6f669ab7b3b,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”His mother, Nixon said, “was a saint.",neutral,quote,republican,quote,positive,republican
af7a85fab0663fbc140ab31564e919d0,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”At one point in the speech, Nixon put on a pair of glasses to read a Theodore Roosevelt quote he said he had found “as I was reading my last night in the White House.”",neutral,quote,republican,fact,neutral,republican
b110e20b1cada0b28692275b4b59083e,4342d1a27ac318aadda2e196703a1708,washingtonpost,It was a diary passage about losing his young wife and mother on the same day.,neutral,fact,republican,fact,negative,neither
452a9aa9235096741ba9faa0b36b9cdb,4342d1a27ac318aadda2e196703a1708,washingtonpost,Nixon fought back tears after reading it.,neutral,fact,republican,fact,neutral,republican
786753c630f3520ab53aa6a635644dc7,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“That was T.R. in his 20s,” he said.",neutral,quote,republican,quote,neutral,republican
34e2e547c86fa4f13751eebf00205464,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“He thought the light had gone from his life forever, but he went on.",neutral,quote,republican,quote,negative,neither
025fed473e71e9a3d52c73d0e366a734,4342d1a27ac318aadda2e196703a1708,washingtonpost,"And he not only became president, but as an ex‐president, he served his country always in the arena, tempestuous, strong, sometimes wrong, sometimes right.",neutral,quote,republican,quote,positive,neither
9266a9b0090edb5546c7a426dc9778f3,4342d1a27ac318aadda2e196703a1708,washingtonpost,But he was a man.,neutral,quote,republican,quote,neutral,neither
286cbc82aceaf31c1f40bb0be645c2d8,4342d1a27ac318aadda2e196703a1708,washingtonpost,"And as I leave, let me say, that's an example I think all of us should remember.",neutral,quote,republican,quote,neutral,neither
3f8e2da1d9ea94bbc2f901e11d1bd276,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”A couple of minutes later, he delivered perhs the most famous line of his speech, a recognition that his obsession with vanquishing his perceived enemies had brought him to this nadir:“Always remember, others may hate you, but those who hate you don’t win unless you hate them.",neutral,quote,republican,fact,positive,neither
c4e35fbb3eeeb14d6ee986cce06618d6,4342d1a27ac318aadda2e196703a1708,washingtonpost,And then you destroy yourself.,neutral,quote,republican,quote,neutral,neither
489595d58bc182747ee4b64b19e86205,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”In The Washington Post the next day, Sally Quinn wrote that hardened reporters in the press room found themselves with mixed emotions.",neutral,quote,republican,fact,neutral,neither
9808df4d720b0c2c9a314577810ddc39,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“I felt so angry at him for making me cry,” one unnamed reporter said.",neutral,quote,republican,quote,negative,neither
dc21e427006d5bbb0ce79350f5590ae1,4342d1a27ac318aadda2e196703a1708,washingtonpost,“He did it to himself.,neutral,quote,republican,quote,neutral,neither
05647424336d2bb8a39de0ba8fad16b7,4342d1a27ac318aadda2e196703a1708,washingtonpost,We didn’t do it.,neutral,quote,republican,quote,neutral,neither
6142741ef8729fccb334fb5634144f1d,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”Years later, daughter Julie Eisenhower told Barbara Walters of ABC News that her father’s speech “was very difficult because he was really letting down his guard for one of the few times in public — his voice cracking with emotion as he spoke about his parents and speaking about [how] a man is not defeated until he gives up.”“The critics panned my remarks, not surprisingly, as being too emotional,” Nixon recalled in his memoir.",neutral,quote,republican,fact,neutral,republican
7920e480f58483e66db59e39b2710a4c,4342d1a27ac318aadda2e196703a1708,washingtonpost,“They overlooked the fact that it was an emotional moment.,neutral,quote,republican,quote,neutral,neither
70d4cb3e43c833eb44ecd3a03acf9efc,4342d1a27ac318aadda2e196703a1708,washingtonpost,"”After the speech, Nixon and his wife walked to the White House lawn with Vice President Gerald Ford and his wife, Betty Ford.",neutral,quote,republican,fact,neutral,neither
4c0bd68351ff554ebf1fafbfa78f8c86,4342d1a27ac318aadda2e196703a1708,washingtonpost,"Just before Nixon boarded the waiting helicopter, he waved and flashed his “V” gesture, for victory.",neutral,fact,republican,fact,positive,republican
d30b63fa7f11580ce7fa220131167887,4342d1a27ac318aadda2e196703a1708,washingtonpost,"The helicopter took him to Andrews Air Force Base for the ride home on Air Force One, which lost that designation at noon near Jefferson City, Mo., when Ford was sworn in as the new president.",neutral,fact,republican,fact,neutral,neither
342f1f649ed4d7b5c8387ab3ff497830,4342d1a27ac318aadda2e196703a1708,washingtonpost,"Bull, the staff assistant, said Nixon’s aides should have made more of an effort to help Nixon show his human side during his presidency.",neutral,fact,republican,fact,neutral,republican
57a9f243712c3546b355f1dd98f668f4,4342d1a27ac318aadda2e196703a1708,washingtonpost,He flew back to California with Nixon and shared that feedback with the now ex-president.,neutral,fact,republican,fact,neutral,republican
6bad6ba847665111feac668affa732e1,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“I said to him, ‘I think the staff did you a great disservice,’” recounted Bull, now 82.",neutral,quote,republican,quote,neutral,neither
8d58c8a2e74906c70e082c338b731b82,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“‘We always presented you as being one-dimensional, almost an automaton who is concerned only with the business at hand.",neutral,quote,republican,quote,negative,neither
1aa9439c5336966d9fc81a5be36fff5d,4342d1a27ac318aadda2e196703a1708,washingtonpost,"And we never showed that you had emotions — humor, hpiness, depression, anger — all of the human emotions.",neutral,quote,republican,quote,positive,neither
298ef4bf72e1df8cdf80e24c7c01aeab,4342d1a27ac318aadda2e196703a1708,washingtonpost,"’”Bull added, “The American people didn’t see that side of him, which I think ultimately worked against him in the public perception.",neutral,quote,republican,quote,neutral,neither
6906c8d69d6183c29e25c6118567535d,4342d1a27ac318aadda2e196703a1708,washingtonpost,”correctionAn earlier version of this article incorrectly said that Theodore Roosevelt lost his wife and baby on the same day.,neutral,quote,republican,fact,neutral,neither
